,count,mean,std,min,25%,50%,75%,max,Class
0,75.0,29.62064200680272,11.665203920766329,0.0,21.77236128826531,28.493702168367346,34.72377232142857,55.201690051020414,Deepforest
1,75.0,22.508343962585034,11.368246148262255,0.07174744897959184,16.77096619897959,21.000079719387756,30.69196428571429,56.299824617346935,Dense Forest
2,75.0,20.108684098639454,7.830446851861864,0.5560427295918368,19.276147959183675,22.73796237244898,25.173389668367346,29.54799107142857,Medium Vegetation
3,75.0,10.03624574829932,7.394219072332012,1.642219387755102,4.23210299744898,5.727838010204081,16.250797193877553,27.600845025510207,Light Vegetation=
4,75.0,11.97262967687075,5.18758395558938,0.9705835459183674,8.001833545918366,13.235411352040815,16.38930963010204,19.706632653061224,Urban
5,75.0,5.753454506802721,2.051636011508771,0.001992984693877551,4.2261240433673475,6.004862882653061,7.07210618622449,10.397401147959185,Urban 1
