Date,0,1,2,3,4,5
2016-04-20,16.93439094387755,17.98469387755102,20.194913903061224,21.2093431122449,10.45719068877551,13.219467474489797
2016-08-28,16.137197066326532,13.982780612244897,21.948740433673468,22.847576530612244,10.118383290816327,14.96532206632653
2016-12-06,0.0,34.44076849489796,0.08370535714285714,37.00972576530612,10.216039540816327,18.249760841836736
2017-05-15,10.174186862244898,20.57358099489796,28.4976881377551,19.28611288265306,10.877710459183673,10.590720663265305
2017-07-29,14.423230229591837,17.49641262755102,26.933195153061224,19.862085459183675,12.127311862244898,9.157764668367346
2017-11-11,24.677136479591837,10.985331632653061,14.04655612244898,26.245615433673468,9.612165178571429,14.433195153061224
2017-11-16,29.83498086734694,10.01873405612245,11.114875637755102,17.859135841836736,5.923150510204081,25.24912308673469
2018-01-30,0.0,0.001992984693877551,38.93893494897959,21.233258928571427,20.85857780612245,18.967235331632654
2018-03-11,5.620216836734694,31.612723214285715,20.609454719387756,14.720184948979592,9.80548469387755,17.63193558673469
2018-03-16,4.615752551020408,30.919164540816325,22.985092474489797,15.144690688775512,9.901147959183673,16.434151785714285
2018-04-20,7.880261479591836,24.051339285714285,26.45687181122449,15.981744260204081,11.369977678571429,14.259805484693878
2018-04-25,8.510044642857142,26.64819834183674,24.125079719387756,14.949378188775512,12.446189413265305,13.32110969387755
2018-05-20,9.103954081632654,19.28611288265306,29.067681760204085,18.6344068877551,12.842793367346939,11.065051020408163
2018-06-14,9.239477040816327,20.627391581632654,35.44124681122449,16.66533801020408,10.770089285714286,7.256457270408164
2018-07-14,12.290736607142858,18.899473852040817,28.513632015306122,17.570153061224488,12.862723214285715,9.86328125
2018-07-19,13.811383928571427,26.913265306122447,22.267617984693878,14.805883290816327,13.042091836734693,9.159757653061225
2018-07-29,16.565688775510203,26.229671556122447,20.452008928571427,15.126753826530612,13.337053571428573,8.288823341836734
2018-12-11,0.0,42.7116549744898,0.021922831632653062,28.21468431122449,15.334024234693878,13.717713647959185
2019-01-30,7.399952168367347,30.233577806122447,17.097815688775512,16.92841198979592,8.103475765306122,20.236766581632654
2019-02-24,9.502551020408163,25.687579719387756,18.80381058673469,18.21388711734694,8.97640306122449,18.81576849489796
2019-04-15,6.993383290816327,26.81162308673469,24.42004145408163,16.284677933673468,11.56329719387755,13.926977040816327
2019-05-25,11.543367346938775,18.99513711734694,28.28842474489796,24.05532525510204,11.475605867346939,5.6421396683673475
2019-06-04,11.920041454081632,17.161591198979593,29.87085459183674,24.938217474489797,10.797991071428571,5.311304209183673
2019-06-29,16.776945153061224,20.46396683673469,24.03340242346939,23.146524234693878,10.600685586734695,4.978475765306122
2019-07-04,13.410794005102042,19.019052933673468,28.11702806122449,22.684151785714285,11.212531887755102,5.556441326530613
2019-08-03,10.971380739795919,17.59406887755102,29.316804846938776,21.705596301020407,12.071508290816327,8.34064094387755
2019-10-12,28.150908801020407,10.052614795918368,15.64094387755102,22.251674107142858,8.470184948979592,15.433673469387754
2019-12-26,11.778539540816327,15.714684311224488,22.11814413265306,21.847098214285715,7.350127551020408,21.19140625
