,count,mean,std,min,25%,50%,75%,max,Class
0,72.0,20.735704763676306,11.074452189959489,2.0806760204081636,9.99431999362245,21.969666772959187,30.667051977040817,39.229910714285715,Deepforest
1,72.0,34.977407304067455,10.045501334331785,18.020567602040817,27.372648278061224,31.07959980867347,40.84921077806122,57.22855548469388,Dense Forest
2,72.0,22.014287485827666,9.085500489110014,5.060188137755102,15.881098533163264,20.42012117346939,26.74834582270408,59.31720344387755,Medium Vegetation
3,72.0,11.108149314413264,1.3435186886758637,8.490114795918368,10.056600765306122,11.077008928571429,12.005739795918368,14.833785076530612,Light Vegetation
4,72.0,7.224680236678005,1.7965674034359151,3.1090561224489797,6.02230149872449,7.433832908163265,8.489616549744898,10.39142219387755,Sparse Vegetation
5,72.0,3.939770895337302,1.7844261732666877,1.0722257653061225,2.57144850127551,3.752790178571429,5.041753029336735,8.165258290816327,Bare Soil
