Date,0,1,2,3,4,5
2016-04-20,21.747448979591837,32.686941964285715,24.392139668367346,10.032684948979592,6.819993622448979,4.3207908163265305
2016-08-28,22.191884566326532,34.25342793367347,19.3180006377551,11.782525510204081,7.455755739795919,4.998405612244898
2016-12-06,6.3197544642857135,49.96811224489796,21.261160714285715,10.762117346938775,3.804607780612245,7.884247448979592
2017-05-15,29.05970982142857,29.197225765306122,17.91493941326531,12.005739795918368,8.290816326530612,3.5315688775510203
2017-11-11,14.634486607142858,54.07166772959183,9.69188456632653,11.071029974489797,4.01985012755102,6.511080994897959
2017-11-16,15.13671875,55.98891900510205,8.302774234693878,9.297273596938775,3.1090561224489797,8.165258290816327
2018-01-05,8.197146045918368,54.12348533163265,17.540258290816325,8.954480229591837,3.384088010204082,7.800542091836735
2018-03-11,9.598214285714286,37.103396045918366,32.188695790816325,9.412866709183673,5.861367984693878,5.8354591836734695
2018-03-16,8.663504464285714,35.68439094387755,33.81297831632653,10.423309948979592,5.831473214285714,5.584343112244898
2018-04-20,21.707589285714285,34.378985969387756,22.692123724489797,9.909119897959185,6.317761479591836,4.994419642857143
2018-04-25,25.279017857142854,31.73828125,21.348852040816325,9.634088010204081,7.475685586734694,4.524075255102041
2018-05-20,28.42992665816326,26.84749681122449,21.129623724489797,11.220503826530612,8.266900510204081,4.105548469387755
2018-06-14,38.80939094387755,27.905771683673468,12.6953125,10.19610969387755,7.860331632653061,2.5330835459183674
2018-07-14,32.25247130102041,26.43295599489796,18.39126275510204,11.073022959183673,8.72329400510204,3.126992984693878
2018-07-19,30.257493622448976,26.241629464285715,21.863042091836736,10.265864158163266,8.3984375,2.9735331632653064
2018-07-29,27.909757653061224,27.357700892857146,24.758848852040817,10.05859375,7.585299744897959,2.329799107142857
2018-11-16,5.46077806122449,49.266581632653065,26.43295599489796,8.852838010204081,4.2231345663265305,5.763711734693878
2018-12-11,6.042729591836735,51.979033801020414,23.164461096938776,8.490114795918368,4.135443239795919,6.188217474489796
2019-01-30,7.619180484693877,48.86001275510204,23.23620854591837,8.725286989795919,4.472257653061225,7.087053571428571
2019-02-24,5.141900510204081,37.123325892857146,36.74067283163265,9.275350765306122,4.623724489795919,7.095025510204081
2019-04-15,24.86248405612245,35.9992825255102,18.046476403061224,9.996811224489797,6.395487882653061,4.699457908163265
2019-05-25,30.588329081632654,28.453842474489793,18.64237882653061,12.005739795918368,8.468191964285714,1.8415178571428572
2019-06-04,32.07509566326531,27.50717474489796,17.051977040816325,12.76905293367347,9.022241709183673,1.5744579081632653
2019-06-29,39.229910714285715,27.20424107142857,12.844786352040815,10.805963010204081,8.43032525510204,1.4847735969387754
2019-07-04,34.13584183673469,26.365194515306122,16.027582908163264,12.5,8.998325892857142,1.9730548469387754
