,count,mean,std,min,25%,50%,75%,max,Class
0,67.0,9.567992308863845,6.234897158748939,0.38863201530612246,2.8200733418367347,11.413823341836734,15.278220663265305,19.007095025510203,Deepforest
1,67.0,17.592373353259216,5.086980533745882,0.390625,15.4296875,18.666294642857142,20.53970025510204,30.618223852040817,Dense Forest
2,67.0,15.152603135470606,9.13661463349509,0.05381058673469387,8.608697385204081,13.034119897959185,18.9273756377551,38.72369260204081,Medium Vegetation
3,67.0,20.047492527794702,11.140541614221943,0.021922831632653062,13.82732780612245,19.276147959183675,24.889389349489797,50.37468112244898,Light Vegetation=
4,67.0,28.794107428419128,8.833244419765881,0.01793686224489796,24.352279974489797,26.889349489795915,32.55640146683673,51.566485969387756,Urban
5,67.0,8.845431246192506,6.75979045562572,2.2759885204081636,4.159359056122449,6.481186224489796,11.89712213010204,43.73804209183674,Urban 1
