Date,0,1,2,3,4,5
2016-04-20,17.66581632653061,28.005420918367346,15.636957908163266,18.07637117346939,7.954001913265306,12.661431760204081
2016-08-28,18.893494897959183,22.52471301020408,11.176658163265305,18.269690688775512,9.111926020408163,20.023517219387756
2016-12-06,32.818478954081634,12.868702168367346,19.77439413265306,9.135841836734695,5.472735969387755,19.929846938775512
2017-05-15,15.876116071428573,19.13464604591837,17.799346301020407,22.263632015306122,12.300701530612244,12.625558035714285
2017-07-29,24.37021683673469,17.64190051020408,15.108816964285715,15.35594706632653,12.589684311224488,14.933434311224488
2017-09-07,28.176817602040817,24.465880102040817,14.953364158163266,13.749601403061224,6.604751275510204,12.049585459183673
2017-11-11,32.70687181122449,15.047034438775512,11.828364158163266,18.70216836734694,5.2953603316326525,16.420200892857142
2017-11-16,30.004384566326532,23.146524234693878,11.485570790816327,11.274314413265305,3.186782525510204,20.902423469387756
2018-01-05,18.22185905612245,29.825015943877553,12.836814413265307,13.731664540816327,4.9585459183673475,20.42610012755102
2018-01-30,22.7718431122449,23.509247448979593,10.275829081632654,19.794323979591837,5.897241709183673,17.751514668367346
2018-03-11,22.03045280612245,24.621332908163264,11.090959821428571,19.19842155612245,6.4213966836734695,16.637436224489797
2018-03-16,15.86017219387755,29.031808035714285,16.111288265306122,15.748565051020408,7.140864158163265,16.10730229591837
2018-04-20,17.195471938775512,24.81066645408163,15.058992346938776,17.53029336734694,9.85530931122449,15.549266581632654
2018-04-25,18.925382653061224,28.942123724489793,15.425701530612246,14.090401785714285,7.808514030612244,14.807876275510203
2018-05-20,20.374282525510203,20.679209183673468,19.67873086734694,15.114795918367346,10.455197704081632,13.697783801020408
2018-07-14,24.50573979591837,20.05141900510204,15.212452168367346,15.17657844387755,12.800940688775512,12.252869897959185
2018-07-19,26.851482780612244,21.58203125,15.967793367346939,13.41876594387755,10.592713647959185,11.587213010204081
2018-07-29,27.8499681122449,20.8187181122449,13.630022321428573,14.16613520408163,10.662468112244898,12.872688137755103
2019-01-30,19.485411352040817,31.369579081632654,13.119818239795919,12.065529336734695,5.227598852040816,18.7320631377551
2019-02-24,12.262834821428571,35.987324617346935,12.615593112244897,10.26985012755102,6.614716198979592,22.24968112244898
2019-04-15,18.98517219387755,25.49625318877551,16.232860331632654,16.181042729591837,9.618144132653061,13.486527423469388
2019-05-25,20.284598214285715,23.166454081632654,22.06433354591837,16.232860331632654,9.478635204081632,8.77311862244898
2019-06-04,20.960220025510203,20.50183354591837,22.040417729591837,18.03451849489796,9.66796875,8.795041454081632
2019-06-29,26.06624681122449,22.42904974489796,20.485889668367346,14.164142219387754,8.721301020408163,8.133370535714286
2019-07-04,22.27160395408163,21.267139668367346,21.326929209183675,16.300621811224488,10.39142219387755,8.442283163265305
2019-08-03,19.97169961734694,18.459024234693878,18.502869897959183,16.46404655612245,13.562260841836734,13.040098852040815
2019-10-12,40.782445790816325,4.308832908163265,10.477120535714286,21.43056441326531,5.923150510204081,17.077885841836736
2019-12-26,10.110411352040815,43.136160714285715,10.469148596938775,13.705755739795919,6.000876913265306,16.577646683673468
2020-02-14,9.217554209183673,37.67338966836735,19.08681441326531,12.14126275510204,7.230548469387756,14.650430484693878
2020-03-10,12.12531887755102,26.74585459183674,10.526945153061225,21.46843112244898,10.204081632653061,18.92936862244898
2020-03-15,14.606584821428573,29.775191326530614,13.095902423469388,17.510363520408163,8.141342474489797,16.870615433673468
