,count,mean,std,min,25%,50%,75%,max,Class
0,74.0,28.06908869966906,11.039062249676723,8.850845025510203,18.85612643494898,30.7178730867347,36.642020089285715,54.10355548469388,Deepforest
1,74.0,24.87436116760894,10.52435746570698,4.532047193877551,16.55173788265306,21.031967474489797,35.07603236607143,43.0843431122449,Dense Forest
2,74.0,20.093918057087702,6.533172046385894,1.7518335459183674,16.208446269132654,21.778340242346935,24.911312181122447,32.88424744897959,Medium Vegetation
3,74.0,13.024585890099283,5.55646707328905,1.975047831632653,9.151785714285715,11.761599170918366,16.871611926020407,29.91470025510204,Light Vegetation
4,74.0,8.567329486693328,2.5551953716974816,3.0293367346938775,6.854870854591836,8.704360650510203,10.260881696428573,14.897560586734693,Sparse Vegetation
5,74.0,5.3707166988417,2.2962375145844716,1.5764508928571428,3.3820950255102042,5.220623405612245,6.880779655612246,11.545360331632654,Bare Soil
